Sample	Gene	Chr	Start	End	log2	CN	CNV.type
17339	CDH1	16	68808423	68808568	-0.469047	1	deletion
17339	CDH1	16	68810196	68810342	0.717849	4	duplication
17339	CDH1	16	68811683	68811860	0.246143	3	duplication
17339	CDH1	16	68812134	68812264	0.355752	3	duplication
17339	CDH1	16	68813312	68813496	1.01014	5	list(NULL)
17339	CDH1	16	68819279	68819426	0.376141	3	duplication
17339	CDH1	16	68822000	68822226	0.551223	3	duplication
17339	CDH1	16	68823398	68823627	0.555823	3	duplication
17339	CDH1	16	68828173	68828305	-0.451221	1	deletion
17339	CDH1	16	68829653	68829798	0.275539	3	duplication
17339	CDH1	16	68833289	68833500	0.260274	3	duplication
17339	TP53	17	7669608	7669691	0.813828	4	duplication
17339	TP53	17	7673534	7673609	0.28106	3	duplication
17339	TP53	17	7674180	7674291	0.365912	3	duplication
17339	TP53	17	7674858	7674972	0.631251	3	duplication
17339	TP53	17	7676381	7676404	1.02546	5	list(NULL)
17339	TP53	17	7676520	7676595	0.270601	3	duplication
17339	FLCN	17	17213654	17213857	0.365667	3	duplication
17339	FLCN	17	17216379	17216504	0.203494	3	duplication
17339	FLCN	17	17236900	17237151	-0.373511	1	deletion
17339	NF1	17	31095309	31095370	0.218516	3	duplication
17339	NF1	17	31159009	31159094	-0.373181	1	deletion
17339	NF1	17	31163185	31163377	-0.620885	1	deletion
17339	NF1	17	31169890	31169998	-0.961234	1	deletion
17339	NF1	17	31181421	31181490	-0.946042	1	deletion
17339	NF1	17	31181709	31181786	-1.30891	0	deletion
17339	NF1	17	31182507	31182666	-1.01696	1	deletion
17339	NF1	17	31201036	31201160	-0.883791	1	deletion
17339	NF1	17	31201410	31201486	-1.03479	1	deletion
17339	NF1	17	31206239	31206372	-1.67776	0	deletion
17339	NF1	17	31214450	31214586	-0.319781	1	deletion
17339	NF1	17	31219004	31219119	-0.254692	1	deletion
17339	NF1	17	31221849	31221930	-1.88407	0	deletion
17339	NF1	17	31223443	31223568	-1.744	0	deletion
17339	NF1	17	31225094	31225251	-1.69363	0	deletion
17339	NF1	17	31226434	31226685	-0.688683	1	deletion
17339	NF1	17	31227217	31227292	-1.52089	0	deletion
17339	NF1	17	31227522	31227607	-0.883034	1	deletion
17339	NF1	17	31229024	31229466	-1.26149	0	deletion
17339	NF1	17	31229834	31229975	-1.04421	1	deletion
17339	NF1	17	31230259	31230383	-1.37712	0	deletion
17339	NF1	17	31230841	31230926	-1.32741	0	deletion
17339	NF1	17	31232072	31232190	-1.19137	0	deletion
17339	NF1	17	31232699	31232882	-0.432784	1	deletion
17339	NF1	17	31233001	31233214	-0.453809	1	deletion
17339	NF1	17	31235917	31236022	0.239814	3	duplication
17339	NF1	17	31248983	31249120	-0.771424	1	deletion
17339	NF1	17	31252937	31253001	-1.34524	0	deletion
17339	NF1	17	31258343	31258503	-1.73888	0	deletion
17339	NF1	17	31259031	31259130	-1.28218	0	deletion
17339	NF1	17	31260368	31260516	-0.507604	1	deletion
17339	NF1	17	31261710	31261858	-0.58049	1	deletion
17339	NF1	17	31265228	31265340	-0.43723	1	deletion
17339	NF1	17	31325819	31326253	0.663081	3	duplication
17339	NF1	17	31327498	31327840	0.314442	3	duplication
17339	NF1	17	31330295	31330499	-1.3411	0	deletion
17339	NF1	17	31334837	31335032	0.656833	3	duplication
17339	NF1	17	31336634	31336915	-0.259274	1	deletion
17339	NF1	17	31337367	31337583	-1.20949	0	deletion
17339	NF1	17	31337818	31337881	-1.59417	0	deletion
17339	NF1	17	31338024	31338140	-1.85005	0	deletion
17339	NF1	17	31338703	31338806	-1.45002	0	deletion
17339	NF1	17	31340504	31340646	-1.20717	0	deletion
17339	NF1	17	31343008	31343136	0.368344	3	duplication
17339	NF1	17	31349119	31349252	-1.42756	0	deletion
17339	NF1	17	31350182	31350319	-0.511373	1	deletion
17339	NF1	17	31352256	31352415	-0.507058	1	deletion
17339	NF1	17	31356459	31356583	-0.89138	1	deletion
17339	NF1	17	31356959	31357091	-1.07426	1	deletion
17339	NF1	17	31357268	31357370	-0.993911	1	deletion
17339	NF1	17	31358479	31358623	-0.695752	1	deletion
17339	NF1	17	31358968	31359016	-0.746952	1	deletion
17339	NF1	17	31360486	31360704	-0.811338	1	deletion
17339	NF1	17	31374012	31374156	-1.1651	0	deletion
17339	RAD51D	17	35103253	35103325	-0.377517	1	deletion
17339	RAD51D	17	35106385	35106482	-0.455925	1	deletion
17339	RAD51D	17	35107365	35107448	0.600184	3	duplication
17339	RAD51D	17	35119110	35119173	0.825018	4	duplication
17339	BRCA1	17	43049120	43049195	0.701713	4	duplication
17339	BRCA1	17	43057051	43057136	0.723321	4	duplication
17339	BRCA1	17	43063332	43063374	0.351134	3	duplication
17339	BRCA1	17	43063873	43063952	-0.273014	1	deletion
17339	BRCA1	17	43067607	43067696	1.64985	7	list(NULL)
17339	BRCA1	17	43076487	43076615	0.249943	3	duplication
17339	BRCA1	17	43082403	43082576	-0.706622	1	deletion
17339	BRCA1	17	43090943	43091033	-0.626866	1	deletion
17339	BRCA1	17	43091434	43094861	-0.869167	1	deletion
17339	BRCA1	17	43095845	43095923	0.709483	4	duplication
17339	BRCA1	17	43099774	43099881	0.276783	3	duplication
17339	BRCA1	17	43104121	43104262	0.544671	3	duplication
17339	BRCA1	17	43106455	43106534	0.770549	4	duplication
17339	BRCA1	17	43115725	43115780	0.639015	3	duplication
17339	BRCA1	17	43124016	43124097	0.880621	4	duplication
17339	RAD51C	17	58694930	58695190	0.579713	3	duplication
17339	RAD51C	17	58696692	58696860	0.724846	4	duplication
17339	RAD51C	17	58703195	58703330	0.7309	4	duplication
17339	RAD51C	17	58709858	58709991	0.928175	4	duplication
17339	RAD51C	17	58720745	58720813	1.04359	5	list(NULL)
17339	RAD51C	17	58724039	58724101	-1.43533	0	deletion
17339	RAD51C	17	58732483	58732545	0.515859	3	duplication
17339	RAD51C	17	58734117	58734223	0.531643	3	duplication
17339	BRIP1	17	61683295	61684141	-0.468872	1	deletion
17339	BRIP1	17	61685835	61686166	-0.976544	1	deletion
17339	BRIP1	17	61693429	61693513	-0.69622	1	deletion
17339	BRIP1	17	61743012	61743135	-0.527817	1	deletion
17339	BRIP1	17	61744431	61744592	0.488609	3	duplication
17339	BRIP1	17	61776400	61776563	-0.531552	1	deletion
17339	BRIP1	17	61780260	61780402	0.508816	3	duplication
17339	BRIP1	17	61780839	61781006	0.426402	3	duplication
17339	BRIP1	17	61784269	61784425	-0.6357	1	deletion
17339	BRIP1	17	61793596	61793730	-1.47508	0	deletion
17339	BRIP1	17	61799099	61799300	-1.91235	0	deletion
17339	BRIP1	17	61801252	61801475	-1.09821	1	deletion
17339	BRIP1	17	61808466	61808758	-1.33933	0	deletion
17339	BRIP1	17	61847100	61847221	0.337117	3	duplication
17339	BRIP1	17	61849128	61849257	-0.353836	1	deletion
17339	BRIP1	17	61857057	61857232	-0.397796	1	deletion
17339	BRIP1	17	61859795	61859908	0.419311	3	duplication
17339	SMAD4	18	51047046	51047296	-0.349474	1	deletion
17339	SMAD4	18	51054780	51054994	-1.26823	0	deletion
17339	SMAD4	18	51058124	51058245	-0.669389	1	deletion
17339	SMAD4	18	51058339	51058457	-0.972867	1	deletion
17339	SMAD4	18	51059865	51059917	-1.88807	0	deletion
17339	SMAD4	18	51065422	51065607	-0.569788	1	deletion
17339	SMAD4	18	51067018	51067188	0.41386	3	duplication
17339	SMAD4	18	51078255	51078468	-1.11561	0	deletion
17339	STK11	19	1218416	1218501	1.30191	5	list(NULL)
17339	STK11	19	1219323	1219414	0.356685	3	duplication
17339	CHEK2	22	28689134	28689216	0.526662	3	duplication
17339	CHEK2	22	28694031	28694118	0.320922	3	duplication
17339	CHEK2	22	28696900	28696988	0.851147	4	duplication
17339	CHEK2	22	28699837	28699938	0.336469	3	duplication
17339	CHEK2	22	28703504	28703567	0.536634	3	duplication
17339	CHEK2	22	28710005	28710060	0.769103	4	duplication
17339	CHEK2	22	28711908	28712018	-1.2783	0	deletion
17339	CHEK2	22	28719394	28719486	0.697775	3	duplication
17339	CHEK2	22	28724976	28725125	0.893911	4	duplication
17339	CHEK2	22	28725242	28725368	0.999519	4	duplication
17356	SDHB	1	17028599	17028737	0.228543	3	duplication
17356	SDHB	1	17053947	17054020	0.533449	3	duplication
17356	MUTYH	1	45331419	45331557	1.11794	5	list(NULL)
17356	MUTYH	1	45331660	45331850	0.263075	3	duplication
17356	MUTYH	1	45332022	45332087	0.318537	3	duplication
17356	MUTYH	1	45332165	45332311	0.625634	3	duplication
17356	MUTYH	1	45332390	45332489	0.279068	3	duplication
17356	MUTYH	1	45332573	45332688	0.41942	3	duplication
17356	MUTYH	1	45332762	45332835	0.229643	3	duplication
17356	MUTYH	1	45332917	45332960	0.464179	3	duplication
17356	MUTYH	1	45333096	45333171	0.319499	3	duplication
17356	MUTYH	1	45340218	45340255	-0.5486	1	deletion
17356	FH	1	241519590	241519723	-2.05738	0	deletion
17356	EPCAM	2	47369505	47369582	-1.89225	0	deletion
17356	EPCAM	2	47379768	47379970	0.341491	3	duplication
17356	EPCAM	2	47386571	47386614	-0.315716	1	deletion
17356	MSH2	2	47414268	47414419	-0.425908	1	deletion
17356	MSH2	2	47445547	47445658	-0.329932	1	deletion
17356	MSH2	2	47470964	47471063	-0.265101	1	deletion
17356	MSH2	2	47478271	47478520	0.352457	3	duplication
17356	MSH6	2	47783233	47783494	-1.22594	0	deletion
17356	MSH6	2	47798610	47801156	0.269452	3	duplication
17356	MSH6	2	47803419	47803686	0.379174	3	duplication
17356	VHL	3	10141847	10142188	-1.86234	0	deletion
17356	MLH1	3	37000954	37001054	-0.298004	1	deletion
17356	MLH1	3	37004400	37004475	0.236995	3	duplication
17356	MLH1	3	37017505	37017600	0.248872	3	duplication
17356	MLH1	3	37048903	37049018	0.26868	3	duplication
17356	MLH1	3	37050485	37050654	0.308736	3	duplication
17356	BAP1	3	52406828	52406908	0.742989	4	duplication
17356	BAP1	3	52409841	52409879	-0.594396	1	deletion
17356	APC	5	112775628	112775738	-0.278981	1	deletion
17356	APC	5	112780789	112780904	-0.267603	1	deletion
17356	APC	5	112818965	112819345	0.245554	3	duplication
17356	APC	5	112828855	112828973	-0.298307	1	deletion
17356	APC	5	112834950	112835166	0.268342	3	duplication
17356	NSD1	5	177135103	177136031	0.218231	3	duplication
17356	NSD1	5	177209635	177212196	0.253205	3	duplication
17356	NSD1	5	177238236	177238508	-0.34149	1	deletion
17356	NSD1	5	177239755	177239866	-0.250617	1	deletion
17356	NSD1	5	177256950	177257152	0.238791	3	duplication
17356	NSD1	5	177280564	177280835	0.305426	3	duplication
17356	PMS2	7	5995533	5995634	-0.295457	1	deletion
17356	PMS2	7	6008996	6009020	-0.500396	1	deletion
17356	EZH2	7	148807645	148807707	-0.290362	1	deletion
17356	EZH2	7	148815505	148815547	-0.278273	1	deletion
17356	BMPR1A	10	86756627	86756931	-1.51971	0	deletion
17356	BMPR1A	10	86923375	86923507	0.610171	3	duplication
17356	PTEN	10	87931045	87931090	0.273879	3	duplication
17356	WT1	11	32427955	32428059	0.349174	3	duplication
17356	MEN1	11	64805634	64805771	-0.267664	1	deletion
17356	MEN1	11	64807178	64807220	0.356813	3	duplication
17356	MEN1	11	64807551	64807681	0.335024	3	duplication
17356	MEN1	11	64807890	64808100	0.311517	3	duplication
17356	MEN1	11	64809649	64810110	-0.517507	1	deletion
17356	AIP	11	67483033	67483257	-0.31777	1	deletion
17356	ATM	11	108227775	108227889	-0.291525	1	deletion
17356	ATM	11	108250700	108251073	0.208808	3	duplication
17356	ATM	11	108279490	108279609	-0.250979	1	deletion
17356	ATM	11	108288976	108289104	-0.34222	1	deletion
17356	ATM	11	108299713	108299886	0.438163	3	duplication
17356	ATM	11	108330213	108330422	0.276818	3	duplication
17356	ATM	11	108365081	108365219	0.208938	3	duplication
17356	SDHD	11	112086907	112086960	0.247753	3	duplication
17356	SDHD	11	112087856	112087974	0.232979	3	duplication
17356	HNF1A	12	120988832	120989033	0.207267	3	duplication
17356	HNF1A	12	120993519	120993707	0.661003	3	duplication
17356	HNF1A	12	120994163	120994406	0.248824	3	duplication
17356	HNF1A	12	120996261	120996414	0.208227	3	duplication
17356	HNF1A	12	120997473	120997666	0.533113	3	duplication
17356	HNF1A	12	120999267	120999390	0.256945	3	duplication
17356	HNF1A	12	120999482	120999628	0.282104	3	duplication
17356	BRCA2	13	32315462	32315679	-1.37013	0	deletion
17356	BRCA2	13	32379316	32379516	0.337214	3	duplication
17356	BRCA2	13	32380006	32380146	-0.328678	1	deletion
17356	RB1	13	48348955	48349024	-0.325537	1	deletion
17356	RB1	13	48376917	48377035	0.26665	3	duplication
17356	RB1	13	48379593	48379651	-0.289613	1	deletion
17356	RB1	13	48380052	48380085	-0.475127	1	deletion
17356	RB1	13	48380164	48380242	-0.487335	1	deletion
17356	RB1	13	48381246	48381444	-0.314466	1	deletion
17356	RB1	13	48477354	48477405	-0.42676	1	deletion
17356	RB1	13	48479997	48480072	0.212463	3	duplication
17356	PALB2	16	23621361	23621479	0.473806	3	duplication
17356	PALB2	16	23629639	23630470	0.237202	3	duplication
17356	PALB2	16	23641109	23641158	-0.496887	1	deletion
17356	CDH1	16	68737415	68737464	-2.10989	0	deletion
17356	CDH1	16	68738296	68738412	0.2623	3	duplication
17356	CDH1	16	68811683	68811860	0.254598	3	duplication
17356	CDH1	16	68812134	68812264	0.212206	3	duplication
17356	CDH1	16	68813312	68813496	0.395292	3	duplication
17356	TP53	17	7670608	7670716	0.297683	3	duplication
17356	TP53	17	7673700	7673838	0.256672	3	duplication
17356	TP53	17	7675052	7675237	0.237626	3	duplication
17356	FLCN	17	17215184	17215317	0.306356	3	duplication
17356	FLCN	17	17216379	17216504	0.326538	3	duplication
17356	FLCN	17	17231782	17231894	-0.267446	1	deletion
17356	FLCN	17	17236900	17237151	-0.563816	1	deletion
17356	NF1	17	31095309	31095370	-2.66653	0	deletion
17356	NF1	17	31169890	31169998	0.256921	3	duplication
17356	NF1	17	31182507	31182666	0.257671	3	duplication
17356	NF1	17	31201410	31201486	-0.351788	1	deletion
17356	NF1	17	31229024	31229466	0.259644	3	duplication
17356	NF1	17	31229834	31229975	0.221371	3	duplication
17356	NF1	17	31232699	31232882	0.289271	3	duplication
17356	NF1	17	31233001	31233214	0.239646	3	duplication
17356	NF1	17	31252937	31253001	-0.267139	1	deletion
17356	NF1	17	31325819	31326253	0.232835	3	duplication
17356	NF1	17	31352256	31352415	-0.256303	1	deletion
17356	NF1	17	31357268	31357370	0.279494	3	duplication
17356	NF1	17	31358479	31358623	0.257603	3	duplication
17356	NF1	17	31358968	31359016	-0.296558	1	deletion
17356	RAD51D	17	35119531	35119614	-0.675838	1	deletion
17356	BRCA1	17	43049120	43049195	0.276868	3	duplication
17356	BRCA1	17	43063332	43063374	0.352888	3	duplication
17356	BRCA1	17	43091434	43094861	0.359188	3	duplication
17356	BRCA1	17	43097243	43097290	-0.316624	1	deletion
17356	RAD51C	17	58692643	58692789	-0.498363	1	deletion
17356	RAD51C	17	58720745	58720813	-0.271755	1	deletion
17356	BRIP1	17	61808466	61808758	0.260254	3	duplication
17356	BRIP1	17	61863272	61863406	-0.501923	1	deletion
17356	SMAD4	18	51030201	51030635	-0.378077	1	deletion
17356	SMAD4	18	51059865	51059917	-0.474601	1	deletion
17356	SMAD4	18	51065422	51065607	0.214867	3	duplication
17356	SMAD4	18	51076637	51076777	-0.38339	1	deletion
17356	STK11	19	1219323	1219414	-0.31486	1	deletion
17356	STK11	19	1220372	1220506	-0.323566	1	deletion
17356	STK11	19	1220580	1220718	-0.594874	1	deletion
17356	STK11	19	1221948	1222007	-0.584262	1	deletion
17356	STK11	19	1227581	1228447	-0.838197	1	deletion
17356	CHEK2	22	28687896	28687987	-0.326538	1	deletion
17356	CHEK2	22	28696900	28696988	0.385602	3	duplication
17356	CHEK2	22	28699837	28699938	-0.380776	1	deletion
17356	CHEK2	22	28741757	28741856	-0.28445	1	deletion
17360	MUTYH	1	45331419	45331557	0.432088	3	duplication
17360	MUTYH	1	45332573	45332688	0.223494	3	duplication
17360	FH	1	241519590	241519723	-0.472132	1	deletion
17360	EPCAM	2	47369505	47369582	-0.384162	1	deletion
17360	MSH2	2	47470964	47471063	-0.295857	1	deletion
17360	MSH6	2	47783233	47783494	-0.698658	1	deletion
17360	MSH6	2	47803419	47803686	0.291258	3	duplication
17360	VHL	3	10141847	10142188	-0.331474	1	deletion
17360	PMS2	7	5977587	5977758	0.249348	3	duplication
17360	PMS2	7	5978595	5978697	0.251639	3	duplication
17360	BMPR1A	10	86756627	86756931	-0.653257	1	deletion
17360	BMPR1A	10	86923375	86923507	0.267355	3	duplication
17360	PTEN	10	87925512	87925558	-0.257184	1	deletion
17360	WT1	11	32434699	32435346	-0.282542	1	deletion
17360	MEN1	11	64807178	64807220	0.201898	3	duplication
17360	MEN1	11	64807551	64807681	0.216978	3	duplication
17360	ATM	11	108304674	108304853	-0.352124	1	deletion
17360	HNF1A	12	120993519	120993707	0.418458	3	duplication
17360	HNF1A	12	120999267	120999390	0.21583	3	duplication
17360	BRCA2	13	32379316	32379516	0.264468	3	duplication
17360	RB1	13	48380052	48380085	-0.294343	1	deletion
17360	RB1	13	48477354	48477405	-0.354075	1	deletion
17360	PALB2	16	23621361	23621479	0.22059	3	duplication
17360	CDH1	16	68737415	68737464	-1.26342	0	deletion
17360	TP53	17	7670608	7670716	0.202258	3	duplication
17360	NF1	17	31095309	31095370	-0.713645	1	deletion
17360	NF1	17	31229834	31229975	0.211055	3	duplication
17360	NF1	17	31261710	31261858	0.206769	3	duplication
17360	STK11	19	1227581	1228447	-0.366863	1	deletion
17361	SDHB	1	17053947	17054020	0.431524	3	duplication
17361	MUTYH	1	45331419	45331557	0.829548	4	duplication
17361	MUTYH	1	45332165	45332311	0.432628	3	duplication
17361	MUTYH	1	45332390	45332489	0.303652	3	duplication
17361	MUTYH	1	45332573	45332688	0.335804	3	duplication
17361	MUTYH	1	45332917	45332960	0.207163	3	duplication
17361	MUTYH	1	45340218	45340255	-0.322866	1	deletion
17361	FH	1	241519590	241519723	-1.24829	0	deletion
17361	EPCAM	2	47369505	47369582	-0.884422	1	deletion
17361	EPCAM	2	47379768	47379970	0.229375	3	duplication
17361	MSH2	2	47445547	47445658	-0.255848	1	deletion
17361	MSH2	2	47478271	47478520	0.250741	3	duplication
17361	MSH6	2	47783233	47783494	-1.03693	1	deletion
17361	MSH6	2	47803419	47803686	0.285278	3	duplication
17361	VHL	3	10141847	10142188	-1.11555	0	deletion
17361	MLH1	3	37000954	37001054	-0.31146	1	deletion
17361	APC	5	112792445	112792530	-0.302214	1	deletion
17361	NSD1	5	177135103	177136031	0.202016	3	duplication
17361	PMS2	7	5977587	5977758	-0.342252	1	deletion
17361	PMS2	7	5978595	5978697	-0.387461	1	deletion
17361	PMS2	7	5991972	5992058	0.202687	3	duplication
17361	PMS2	7	6008996	6009020	-0.418512	1	deletion
17361	BMPR1A	10	86756627	86756931	-1.15504	0	deletion
17361	BMPR1A	10	86923375	86923507	0.328755	3	duplication
17361	WT1	11	32427955	32428059	0.331848	3	duplication
17361	WT1	11	32434699	32435346	-0.335222	1	deletion
17361	MEN1	11	64807178	64807220	0.400898	3	duplication
17361	MEN1	11	64807551	64807681	0.271198	3	duplication
17361	MEN1	11	64809649	64810110	-0.299522	1	deletion
17361	MEN1	11	64810618	64810728	-0.340575	1	deletion
17361	ATM	11	108227775	108227889	-0.320941	1	deletion
17361	ATM	11	108250700	108251073	0.272193	3	duplication
17361	ATM	11	108258985	108259076	-0.267587	1	deletion
17361	ATM	11	108288976	108289104	-0.258036	1	deletion
17361	ATM	11	108299713	108299886	0.231647	3	duplication
17361	HNF1A	12	120993519	120993707	0.716968	4	duplication
17361	HNF1A	12	120997473	120997666	0.387707	3	duplication
17361	HNF1A	12	120999267	120999390	0.36186	3	duplication
17361	HNF1A	12	120999482	120999628	0.305178	3	duplication
17361	BRCA2	13	32315462	32315679	-0.512596	1	deletion
17361	RB1	13	48347824	48347864	-0.323462	1	deletion
17361	RB1	13	48380052	48380085	-0.366833	1	deletion
17361	RB1	13	48380164	48380242	-0.315651	1	deletion
17361	RB1	13	48477354	48477405	-0.308175	1	deletion
17361	PALB2	16	23621361	23621479	0.34279	3	duplication
17361	CDH1	16	68737415	68737464	-1.64281	0	deletion
17361	CDH1	16	68813312	68813496	0.334576	3	duplication
17361	TP53	17	7670608	7670716	0.260788	3	duplication
17361	FLCN	17	17215184	17215317	0.29034	3	duplication
17361	FLCN	17	17216379	17216504	0.319963	3	duplication
17361	NF1	17	31095309	31095370	-1.55578	0	deletion
17361	NF1	17	31232699	31232882	0.211355	3	duplication
17361	NF1	17	31325819	31326253	0.21232	3	duplication
17361	NF1	17	31338024	31338140	0.212434	3	duplication
17361	NF1	17	31357268	31357370	0.202308	3	duplication
17361	NF1	17	31358968	31359016	-0.305273	1	deletion
17361	BRCA1	17	43063332	43063374	0.339073	3	duplication
17361	BRCA1	17	43082403	43082576	0.200437	3	duplication
17361	BRCA1	17	43091434	43094861	0.320272	3	duplication
17361	BRCA1	17	43125259	43125382	-0.280872	1	deletion
17361	BRIP1	17	61808466	61808758	0.210239	3	duplication
17361	BRIP1	17	61863272	61863406	-0.269739	1	deletion
17361	SMAD4	18	51030201	51030635	-0.412012	1	deletion
17361	SMAD4	18	51059865	51059917	-0.566067	1	deletion
17361	SMAD4	18	51076637	51076777	-0.259156	1	deletion
17361	STK11	19	1218416	1218501	0.223851	3	duplication
17361	STK11	19	1227581	1228447	-0.434733	1	deletion
17361	CHEK2	22	28696900	28696988	0.277886	3	duplication
17361	CHEK2	22	28741757	28741856	-0.287646	1	deletion
17362	SDHB	1	17028599	17028737	0.227126	3	duplication
17362	SDHB	1	17053947	17054020	0.545003	3	duplication
17362	MUTYH	1	45331419	45331557	0.791567	4	duplication
17362	MUTYH	1	45331660	45331850	0.352568	3	duplication
17362	MUTYH	1	45332165	45332311	0.409117	3	duplication
17362	MUTYH	1	45332573	45332688	0.468873	3	duplication
17362	MUTYH	1	45332762	45332835	0.203946	3	duplication
17362	MUTYH	1	45340218	45340255	-0.272127	1	deletion
17362	FH	1	241519590	241519723	-1.94135	0	deletion
17362	EPCAM	2	47369505	47369582	-0.710233	1	deletion
17362	EPCAM	2	47386571	47386614	-0.305403	1	deletion
17362	MSH2	2	47403191	47403403	0.209949	3	duplication
17362	MSH6	2	47783233	47783494	-1.15371	0	deletion
17362	VHL	3	10141847	10142188	-1.66697	0	deletion
17362	BAP1	3	52406828	52406908	0.686083	3	duplication
17362	BAP1	3	52409841	52409879	-0.571693	1	deletion
17362	APC	5	112834950	112835166	0.233525	3	duplication
17362	PMS2	7	5977587	5977758	-0.285153	1	deletion
17362	PMS2	7	5978595	5978697	-0.315662	1	deletion
17362	BMPR1A	10	86756627	86756931	-1.63508	0	deletion
17362	BMPR1A	10	86923375	86923507	0.254854	3	duplication
17362	MEN1	11	64809649	64810110	-0.296723	1	deletion
17362	SDHD	11	112086907	112086960	0.307536	3	duplication
17362	HNF1A	12	120978768	120979095	0.209395	3	duplication
17362	HNF1A	12	120993519	120993707	0.494627	3	duplication
17362	HNF1A	12	120994163	120994406	0.332807	3	duplication
17362	HNF1A	12	120997473	120997666	0.252896	3	duplication
17362	HNF1A	12	120999267	120999390	0.277879	3	duplication
17362	HNF1A	12	120999482	120999628	0.323787	3	duplication
17362	BRCA2	13	32315462	32315679	-0.916747	1	deletion
17362	RB1	13	48477354	48477405	-0.285576	1	deletion
17362	PALB2	16	23641109	23641158	-0.317804	1	deletion
17362	CDH1	16	68737415	68737464	-1.94074	0	deletion
17362	TP53	17	7670608	7670716	0.224587	3	duplication
17362	FLCN	17	17215184	17215317	0.214659	3	duplication
17362	NF1	17	31095309	31095370	-2.16043	0	deletion
17362	NF1	17	31169890	31169998	0.216324	3	duplication
17362	RAD51D	17	35101200	35101366	0.250297	3	duplication
17362	RAD51D	17	35103253	35103325	0.323221	3	duplication
17362	RAD51D	17	35119531	35119614	-0.528995	1	deletion
17362	BRCA1	17	43082403	43082576	0.703136	4	duplication
17362	BRCA1	17	43091434	43094861	0.218871	3	duplication
17362	RAD51C	17	58692643	58692789	-0.314479	1	deletion
17362	BRIP1	17	61685835	61686166	0.267353	3	duplication
17362	BRIP1	17	61808466	61808758	0.224538	3	duplication
17362	STK11	19	1220372	1220506	-0.289183	1	deletion
17362	STK11	19	1220580	1220718	-0.565131	1	deletion
17362	STK11	19	1221948	1222007	-0.514179	1	deletion
17362	STK11	19	1227581	1228447	-0.560224	1	deletion
17362	CHEK2	22	28696900	28696988	0.254785	3	duplication
17364	SDHB	1	17053947	17054020	0.342158	3	duplication
17364	MUTYH	1	45331419	45331557	0.501613	3	duplication
17364	MUTYH	1	45332165	45332311	0.290923	3	duplication
17364	MUTYH	1	45332573	45332688	0.260158	3	duplication
17364	MUTYH	1	45333096	45333171	0.205237	3	duplication
17364	FH	1	241519590	241519723	-0.986528	1	deletion
17364	EPCAM	2	47369505	47369582	-0.762648	1	deletion
17364	EPCAM	2	47379768	47379970	0.287009	3	duplication
17364	MSH2	2	47478271	47478520	0.243595	3	duplication
17364	MSH6	2	47783233	47783494	-0.761914	1	deletion
17364	MSH6	2	47803419	47803686	0.241233	3	duplication
17364	VHL	3	10141847	10142188	-0.82392	1	deletion
17364	BAP1	3	52404452	52404587	0.213763	3	duplication
17364	APC	5	112834950	112835166	0.290881	3	duplication
17364	NSD1	5	177135103	177136031	0.22567	3	duplication
17364	PMS2	7	5977587	5977758	-0.305398	1	deletion
17364	PMS2	7	5978595	5978697	-0.292307	1	deletion
17364	BMPR1A	10	86756627	86756931	-1.16041	0	deletion
17364	BMPR1A	10	86923375	86923507	0.37091	3	duplication
17364	WT1	11	32427955	32428059	0.246372	3	duplication
17364	MEN1	11	64807178	64807220	0.256742	3	duplication
17364	ATM	11	108227775	108227889	-0.295387	1	deletion
17364	ATM	11	108250700	108251073	0.200147	3	duplication
17364	ATM	11	108299713	108299886	0.236301	3	duplication
17364	SDHD	11	112086907	112086960	0.210512	3	duplication
17364	HNF1A	12	120993519	120993707	0.486333	3	duplication
17364	HNF1A	12	120999267	120999390	0.361214	3	duplication
17364	HNF1A	12	120999482	120999628	0.347462	3	duplication
17364	HNF1A	12	121001064	121001193	0.265679	3	duplication
17364	BRCA2	13	32315462	32315679	-0.354952	1	deletion
17364	BRCA2	13	32376669	32376792	0.502322	3	duplication
17364	BRCA2	13	32379316	32379516	0.257262	3	duplication
17364	RB1	13	48307279	48307407	-0.312812	1	deletion
17364	RB1	13	48380052	48380085	-0.306928	1	deletion
17364	RB1	13	48477354	48477405	-0.342221	1	deletion
17364	RB1	13	48479997	48480072	0.213101	3	duplication
17364	PALB2	16	23621361	23621479	0.294345	3	duplication
17364	CDH1	16	68737415	68737464	-1.31252	0	deletion
17364	CDH1	16	68813312	68813496	0.21213	3	duplication
17364	TP53	17	7670608	7670716	0.257413	3	duplication
17364	TP53	17	7676520	7676595	0.211355	3	duplication
17364	NF1	17	31095309	31095370	-1.29261	0	deletion
17364	NF1	17	31221849	31221930	-0.270092	1	deletion
17364	NF1	17	31232699	31232882	0.224009	3	duplication
17364	NF1	17	31338024	31338140	0.211238	3	duplication
17364	NF1	17	31352256	31352415	-0.259765	1	deletion
17364	RAD51D	17	35101200	35101366	0.208653	3	duplication
17364	BRCA1	17	43051062	43051118	-0.286733	1	deletion
17364	BRCA1	17	43091434	43094861	0.229726	3	duplication
17364	SMAD4	18	51059865	51059917	-0.430103	1	deletion
17364	SMAD4	18	51076637	51076777	-0.278211	1	deletion
17364	STK11	19	1227581	1228447	-0.346608	1	deletion
17364	CHEK2	22	28696900	28696988	0.315541	3	duplication
