Sample	Gene	Chr	Start	End	log2	CN	CNV.type	Weight
17342	BRCA1	17	43095845	43095923	0.292184	3	duplication	0.976622
17342	BRCA1	17	43097243	43097290	0.593375	3	duplication	0.965888
17342	BRCA1	17	43104867	43104957	0.203632	3	duplication	0.97846
17342	BRCA1	17	43106455	43106534	0.407722	3	duplication	0.972127
17342	BRCA1	17	43115725	43115780	0.367226	3	duplication	0.955258
17342	BRCA1	17	43125259	43125382	0.418762	3	duplication	0.95985
17342	RAD51C	17	58720745	58720813	0.555756	3	duplication	0.965757
17342	RAD51C	17	58732483	58732545	0.350132	3	duplication	0.967178
17342	BRIP1	17	61685835	61686166	-0.2794	1	deletion	0.981614
17342	BRIP1	17	61693429	61693513	-0.623273	1	deletion	0.977751
17342	BRIP1	17	61715950	61716064	-0.394318	1	deletion	0.971066
17342	BRIP1	17	61743012	61743135	-0.419827	1	deletion	0.981607
17342	BRIP1	17	61780839	61781006	0.403496	3	duplication	0.980649
17342	BRIP1	17	61784269	61784425	0.207264	3	duplication	0.984465
17342	BRIP1	17	61793596	61793730	-0.310392	1	deletion	0.986817
17342	BRIP1	17	61799099	61799300	-0.701882	1	deletion	0.98362
17342	BRIP1	17	61801252	61801475	-0.251595	1	deletion	0.984644
17342	BRIP1	17	61808466	61808758	-0.703768	1	deletion	0.982987
17342	BRIP1	17	61857057	61857232	0.228776	3	duplication	0.984999
17342	BRIP1	17	61861446	61861540	-0.464477	1	deletion	0.983194
17342	BRIP1	17	61863272	61863406	0.316864	3	duplication	0.958361
17342	SMAD4	18	51030201	51030635	0.205569	3	duplication	0.971845
17342	SMAD4	18	51047046	51047296	-0.448031	1	deletion	0.986781
17342	SMAD4	18	51048685	51048861	-0.279735	1	deletion	0.984871
17342	SMAD4	18	51049294	51049325	-0.476223	1	deletion	0.963935
17342	SMAD4	18	51058124	51058245	-0.314569	1	deletion	0.98391
17342	SMAD4	18	51065422	51065607	-0.300581	1	deletion	0.980734
17342	STK11	19	1218416	1218501	0.287908	3	duplication	0.964856
17342	STK11	19	1221948	1222007	0.299383	3	duplication	0.966715
17342	POLD1_L474P	19	50406432	50406456	0.442882	3	duplication	0.966558
17342	POLD1_S478N	19	50406444	50406468	0.575047	3	duplication	0.9581
17342	CHEK2	22	28689134	28689216	0.283627	3	duplication	0.968413
17342	CHEK2	22	28695709	28695874	0.376926	3	duplication	0.983153
17342	CHEK2	22	28703504	28703567	0.488976	3	duplication	0.975971
17342	CHEK2	22	28710005	28710060	0.438628	3	duplication	0.971546
17342	CHEK2	22	28725242	28725368	0.299358	3	duplication	0.980549
17342	CHEK2	22	28734402	28734722	-0.45228	1	deletion	0.981337
17342	CHEK2	22	28741757	28741856	0.523253	3	duplication	0.943681
17343	MUTYH	1	45331419	45331557	-0.352737	1	deletion	0.800418
17343	MSH2	2	47463030	47463155	-0.953223	1	deletion	0.994326
17343	MSH2	2	47466657	47466809	-1.02193	1	deletion	0.995495
17343	APC	5	112821895	112821992	0.221421	3	duplication	0.982095
17343	PMS2	7	5977587	5977758	0.301172	3	duplication	0.885283
17343	PMS2	7	5978595	5978697	0.387723	3	duplication	0.859835
17343	ATM	11	108319953	108320059	0.253353	3	duplication	0.989051
17343	HNF1A	12	120993519	120993707	-0.307227	1	deletion	0.782686
17343	HNF1A	12	120999267	120999390	-0.251153	1	deletion	0.972914
17343	HNF1A	12	120999482	120999628	-0.416927	1	deletion	0.95073
17343	SMAD4	18	51067018	51067188	0.2804	3	duplication	0.990938
17343	STK11	19	1219323	1219414	0.231363	3	duplication	0.971684
17343	CHEK2	22	28741757	28741856	0.237724	3	duplication	0.954676
17356	MUTYH	1	45331419	45331557	1.06488	5	list(NULL)	0.797578
17356	MUTYH	1	45331660	45331850	0.255769	3	duplication	0.98451
17356	MUTYH	1	45332022	45332087	0.273625	3	duplication	0.976402
17356	MUTYH	1	45332165	45332311	0.584036	3	duplication	0.97849
17356	MUTYH	1	45332390	45332489	0.332844	3	duplication	0.972041
17356	MUTYH	1	45332573	45332688	0.404026	3	duplication	0.982954
17356	MUTYH	1	45332762	45332835	0.275872	3	duplication	0.979368
17356	MUTYH	1	45332917	45332960	0.506609	3	duplication	0.968789
17356	MUTYH	1	45333096	45333171	0.318189	3	duplication	0.972714
17356	MUTYH	1	45340218	45340255	-0.592591	1	deletion	0.929291
17356	EPCAM	2	47369505	47369582	-2.28861	0	deletion	0.847674
17356	EPCAM	2	47379768	47379970	0.304912	3	duplication	0.955135
17356	EPCAM	2	47386571	47386614	-0.323214	1	deletion	0.960573
17356	MSH2	2	47414268	47414419	-0.428284	1	deletion	0.974785
17356	MSH2	2	47445547	47445658	-0.350602	1	deletion	0.983238
17356	MSH2	2	47470964	47471063	-0.334127	1	deletion	0.973001
17356	MSH2	2	47478271	47478520	0.335178	3	duplication	0.966359
17356	MSH6	2	47783233	47783494	-1.42895	0	deletion	0.939518
17356	MSH6	2	47798610	47801156	0.326321	3	duplication	0.979813
17356	MSH6	2	47803419	47803686	0.375136	3	duplication	0.975539
17356	VHL	3	10141847	10142188	-2.07151	0	deletion	0.959813
17356	MLH1	3	37000954	37001054	-0.294049	1	deletion	0.972447
17356	MLH1	3	37042267	37042332	-0.255047	1	deletion	0.980788
17356	MLH1	3	37048903	37049018	0.28849	3	duplication	0.982964
17356	MLH1	3	37050485	37050654	0.279063	3	duplication	0.979005
17356	BAP1	3	52406828	52406908	0.481498	3	duplication	0.957353
17356	BAP1	3	52409841	52409879	-0.621894	1	deletion	0.966681
17356	APC	5	112775628	112775738	-0.275374	1	deletion	0.985058
17356	APC	5	112780789	112780904	-0.251035	1	deletion	0.975795
17356	APC	5	112792445	112792530	-0.394779	1	deletion	0.97391
17356	APC	5	112818965	112819345	0.206447	3	duplication	0.986771
17356	APC	5	112828855	112828973	-0.273209	1	deletion	0.990027
17356	APC	5	112834950	112835166	0.305478	3	duplication	0.983646
17356	PMS2	7	5977587	5977758	0.213725	3	duplication	0.882732
17356	PMS2	7	5995533	5995634	-0.340685	1	deletion	0.980562
17356	PMS2	7	6008996	6009020	-0.468754	1	deletion	0.947001
17356	BMPR1A	10	86756627	86756931	-1.86284	0	deletion	0.841538
17356	BMPR1A	10	86923375	86923507	0.612091	3	duplication	0.957706
17356	PTEN	10	87931045	87931090	0.283206	3	duplication	0.98006
17356	MEN1	11	64805634	64805771	-0.290308	1	deletion	0.987598
17356	MEN1	11	64807178	64807220	0.379976	3	duplication	0.925169
17356	MEN1	11	64807551	64807681	0.380006	3	duplication	0.963499
17356	MEN1	11	64807890	64808100	0.279247	3	duplication	0.983977
17356	MEN1	11	64809649	64810110	-0.487321	1	deletion	0.990652
17356	MEN1	11	64810618	64810728	-0.292803	1	deletion	0.978519
17356	AIP	11	67483033	67483257	-0.324064	1	deletion	0.983809
17356	ATM	11	108227775	108227889	-0.309802	1	deletion	0.973738
17356	ATM	11	108250700	108251073	0.21681	3	duplication	0.979622
17356	ATM	11	108288976	108289104	-0.293865	1	deletion	0.986392
17356	ATM	11	108299713	108299886	0.442224	3	duplication	0.97561
17356	ATM	11	108330213	108330422	0.266446	3	duplication	0.978418
17356	ATM	11	108335844	108335962	0.210651	3	duplication	0.985346
17356	ATM	11	108343221	108343372	-0.272711	1	deletion	0.988133
17356	SDHD	11	112086907	112086960	0.244131	3	duplication	0.943933
17356	SDHD	11	112087856	112087974	0.249235	3	duplication	0.977294
17356	HNF1A	12	120988832	120989033	0.203767	3	duplication	0.985106
17356	HNF1A	12	120993519	120993707	0.686366	3	duplication	0.780253
17356	HNF1A	12	120994163	120994406	0.304494	3	duplication	0.981006
17356	HNF1A	12	120997473	120997666	0.570441	3	duplication	0.977851
17356	HNF1A	12	120999267	120999390	0.28675	3	duplication	0.969907
17356	HNF1A	12	120999482	120999628	0.298346	3	duplication	0.94797
17356	BRCA2	13	32315462	32315679	-1.46806	0	deletion	0.948867
17356	BRCA2	13	32379316	32379516	0.387366	3	duplication	0.940983
17356	BRCA2	13	32380006	32380146	-0.309492	1	deletion	0.981969
17356	RB1	13	48348955	48349024	-0.297056	1	deletion	0.967534
17356	RB1	13	48376917	48377035	0.314727	3	duplication	0.976689
17356	RB1	13	48379593	48379651	-0.306601	1	deletion	0.967485
17356	RB1	13	48380052	48380085	-0.508204	1	deletion	0.926259
17356	RB1	13	48380164	48380242	-0.533348	1	deletion	0.948763
17356	RB1	13	48381246	48381444	-0.308	1	deletion	0.985482
17356	RB1	13	48477354	48477405	-0.378027	1	deletion	0.925237
17356	RB1	13	48479997	48480072	0.200613	3	duplication	0.981743
17356	PALB2	16	23621361	23621479	0.476272	3	duplication	0.961221
17356	PALB2	16	23641109	23641158	-0.502756	1	deletion	0.964079
17356	CDH1	16	68737415	68737464	-2.40999	0	deletion	0.901214
17356	CDH1	16	68811683	68811860	0.264318	3	duplication	0.989433
17356	CDH1	16	68812134	68812264	0.227493	3	duplication	0.988432
17356	CDH1	16	68813312	68813496	0.354926	3	duplication	0.981742
17356	TP53	17	7670608	7670716	0.279816	3	duplication	0.965506
17356	TP53	17	7673700	7673838	0.312085	3	duplication	0.969483
17356	TP53	17	7675052	7675237	0.235959	3	duplication	0.976868
17356	FLCN	17	17215184	17215317	0.311633	3	duplication	0.971118
17356	FLCN	17	17216379	17216504	0.271077	3	duplication	0.977466
17356	FLCN	17	17231782	17231894	-0.292706	1	deletion	0.981739
17356	FLCN	17	17236900	17237151	-0.758444	1	deletion	0.978771
17356	NF1	17	31095309	31095370	-3.01929	0	deletion	0.956512
17356	NF1	17	31163185	31163377	-0.297677	1	deletion	0.984608
17356	NF1	17	31182507	31182666	0.244726	3	duplication	0.989175
17356	NF1	17	31201410	31201486	-0.330032	1	deletion	0.975789
17356	NF1	17	31206239	31206372	0.205886	3	duplication	0.984341
17356	NF1	17	31229024	31229466	0.312571	3	duplication	0.978375
17356	NF1	17	31229834	31229975	0.220211	3	duplication	0.973202
17356	NF1	17	31232072	31232190	-0.263234	1	deletion	0.971342
17356	NF1	17	31232699	31232882	0.288115	3	duplication	0.980192
17356	NF1	17	31252937	31253001	-0.25356	1	deletion	0.98741
17356	NF1	17	31325819	31326253	0.271854	3	duplication	0.981351
17356	NF1	17	31352256	31352415	-0.283967	1	deletion	0.97166
17356	NF1	17	31357268	31357370	0.30815	3	duplication	0.97326
17356	NF1	17	31358479	31358623	0.24277	3	duplication	0.987926
17356	NF1	17	31358968	31359016	-0.30443	1	deletion	0.943952
17356	RAD51D	17	35101200	35101366	0.226116	3	duplication	0.975995
17356	RAD51D	17	35119531	35119614	-0.652728	1	deletion	0.981694
17356	BRCA1	17	43047642	43047704	0.202693	3	duplication	0.979404
17356	BRCA1	17	43049120	43049195	0.253563	3	duplication	0.980524
17356	BRCA1	17	43063332	43063374	0.382924	3	duplication	0.969108
17356	BRCA1	17	43091434	43094861	0.395878	3	duplication	0.961821
17356	BRCA1	17	43097243	43097290	-0.331391	1	deletion	0.976981
17356	BRCA1	17	43115725	43115780	-0.31764	1	deletion	0.965512
17356	RAD51C	17	58692643	58692789	-0.460615	1	deletion	0.984358
17356	RAD51C	17	58720745	58720813	-0.27933	1	deletion	0.974979
17356	BRIP1	17	61863272	61863406	-0.487282	1	deletion	0.964931
17356	SMAD4	18	51030201	51030635	-0.710317	1	deletion	0.975495
17356	SMAD4	18	51059865	51059917	-0.446688	1	deletion	0.939148
17356	SMAD4	18	51065422	51065607	0.230553	3	duplication	0.986325
17356	SMAD4	18	51076637	51076777	-0.390088	1	deletion	0.978976
17356	STK11	19	1219323	1219414	-0.281184	1	deletion	0.968187
17356	STK11	19	1220372	1220506	-0.29044	1	deletion	0.984589
17356	STK11	19	1220580	1220718	-0.718029	1	deletion	0.965264
17356	STK11	19	1221948	1222007	-0.605513	1	deletion	0.976616
17356	STK11	19	1227581	1228447	-0.867556	1	deletion	0.972025
17356	CHEK2	22	28687896	28687987	-0.320094	1	deletion	0.972001
17356	CHEK2	22	28696900	28696988	0.41535	3	duplication	0.959734
17356	CHEK2	22	28699837	28699938	-0.398038	1	deletion	0.969041
17356	CHEK2	22	28741757	28741856	-0.289833	1	deletion	0.951324
17357	MUTYH	1	45331419	45331557	0.439422	3	duplication	0.79975
17357	MUTYH	1	45332573	45332688	0.256281	3	duplication	0.985332
17357	EPCAM	2	47369505	47369582	-0.601359	1	deletion	0.850581
17357	MSH6	2	47783233	47783494	-0.686542	1	deletion	0.941097
17357	MSH6	2	47803419	47803686	0.310252	3	duplication	0.9771
17357	VHL	3	10141847	10142188	-0.506339	1	deletion	0.961195
17357	MLH1	3	37000954	37001054	-0.263744	1	deletion	0.974998
17357	BAP1	3	52404452	52404587	0.207081	3	duplication	0.985516
17357	APC	5	112827107	112827248	0.235991	3	duplication	0.977115
17357	PMS2	7	5977587	5977758	-0.255919	1	deletion	0.884683
17357	BMPR1A	10	86756627	86756931	-0.929148	1	deletion	0.843001
17357	BMPR1A	10	86923375	86923507	0.355846	3	duplication	0.959926
17357	MEN1	11	64807178	64807220	0.207702	3	duplication	0.929106
17357	ATM	11	108227775	108227889	-0.258347	1	deletion	0.976127
17357	ATM	11	108258985	108259076	-0.263639	1	deletion	0.987722
17357	SDHD	11	112086907	112086960	0.258926	3	duplication	0.947437
17357	HNF1A	12	120993519	120993707	0.440111	3	duplication	0.782114
17357	HNF1A	12	120997473	120997666	0.258676	3	duplication	0.979687
17357	HNF1A	12	120999267	120999390	0.293065	3	duplication	0.972207
17357	HNF1A	12	120999482	120999628	0.278931	3	duplication	0.950081
17357	BRCA2	13	32315462	32315679	-0.311264	1	deletion	0.950599
17357	BRCA2	13	32362522	32362694	0.20891	3	duplication	0.988748
17357	BRCA2	13	32376669	32376792	-0.889402	1	deletion	0.989669
17357	BRCA2	13	32379316	32379516	-0.696919	1	deletion	0.942787
17357	BRCA2	13	32379749	32379914	-0.812332	1	deletion	0.987759
17357	BRCA2	13	32380006	32380146	-0.965627	1	deletion	0.984125
17357	RB1	13	48379593	48379651	-0.275546	1	deletion	0.970835
17357	RB1	13	48380052	48380085	-0.307679	1	deletion	0.930699
17357	RB1	13	48477354	48477405	-0.258971	1	deletion	0.928809
17357	PALB2	16	23621361	23621479	0.211328	3	duplication	0.963569
17357	CDH1	16	68737415	68737464	-1.20232	0	deletion	0.904858
17357	TP53	17	7670608	7670716	0.247662	3	duplication	0.96796
17357	TP53	17	7673700	7673838	0.27034	3	duplication	0.971655
17357	TP53	17	7675052	7675237	0.215315	3	duplication	0.978744
17357	NF1	17	31095309	31095370	-1.07791	1	deletion	0.959779
17357	NF1	17	31181709	31181786	-0.364773	1	deletion	0.976789
17357	NF1	17	31235917	31236022	-0.258951	1	deletion	0.980817
17357	NF1	17	31358968	31359016	-0.307274	1	deletion	0.947634
17357	BRCA1	17	43091434	43094861	0.257433	3	duplication	0.962256
17357	RAD51C	17	58720745	58720813	-0.325874	1	deletion	0.978073
17357	BRIP1	17	61685835	61686166	0.229559	3	duplication	0.987196
17357	SMAD4	18	51059865	51059917	-0.257843	1	deletion	0.942686
17357	STK11	19	1227581	1228447	-0.290601	1	deletion	0.972892
17357	CHEK2	22	28696900	28696988	0.253705	3	duplication	0.962453
17358	SDHB	1	17022607	17022731	-0.989403	1	deletion	0.983651
17358	SDHB	1	17023972	17024075	-0.974854	1	deletion	0.985701
17358	SDHB	1	17027748	17027866	-0.656567	1	deletion	0.982029
17358	SDHB	1	17028599	17028737	-0.785128	1	deletion	0.985095
17358	SDHB	1	17033059	17033146	-0.832821	1	deletion	0.9874
17358	SDHB	1	17044760	17044889	-1.28968	0	deletion	0.976674
17358	MUTYH	1	45330515	45330558	-0.289771	1	deletion	0.975262
17358	MUTYH	1	45331419	45331557	0.737697	4	duplication	0.797088
17358	MUTYH	1	45332022	45332087	0.237956	3	duplication	0.975688
17358	MUTYH	1	45332390	45332489	0.224575	3	duplication	0.971463
17358	MUTYH	1	45332917	45332960	0.34644	3	duplication	0.967911
17358	MUTYH	1	45333096	45333171	0.37792	3	duplication	0.972049
17358	MUTYH	1	45333284	45333325	0.212908	3	duplication	0.979273
17358	MUTYH	1	45340218	45340255	-0.585841	1	deletion	0.928345
17358	EPCAM	2	47369505	47369582	-0.688613	1	deletion	0.847018
17358	EPCAM	2	47379768	47379970	0.411333	3	duplication	0.954729
17358	EPCAM	2	47386571	47386614	-0.383263	1	deletion	0.959695
17358	MSH2	2	47416295	47416430	0.28452	3	duplication	0.987213
17358	MSH2	2	47475024	47475271	0.228411	3	duplication	0.988598
17358	MSH2	2	47478271	47478520	0.317209	3	duplication	0.965994
17358	MSH6	2	47783233	47783494	-0.683777	1	deletion	0.939162
17358	MSH6	2	47798610	47801156	0.393352	3	duplication	0.979699
17358	MSH6	2	47803419	47803686	0.341827	3	duplication	0.975186
17358	VHL	3	10141847	10142188	-0.256104	1	deletion	0.959502
17358	MLH1	3	37011819	37011863	0.25409	3	duplication	0.982338
17358	MLH1	3	37040185	37040295	-0.272974	1	deletion	0.968322
17358	MLH1	3	37050485	37050654	0.257994	3	duplication	0.978562
17358	BAP1	3	52403415	52403895	0.243847	3	duplication	0.988374
17358	BAP1	3	52405109	52405295	0.317777	3	duplication	0.971549
17358	BAP1	3	52407173	52407317	0.391612	3	duplication	0.981646
17358	BAP1	3	52408473	52408607	0.275238	3	duplication	0.985472
17358	BAP1	3	52409713	52409744	0.37163	3	duplication	0.965888
17358	APC	5	112737876	112737937	-0.392496	1	deletion	0.966961
17358	APC	5	112775628	112775738	-0.290593	1	deletion	0.984509
17358	APC	5	112780789	112780904	-0.277304	1	deletion	0.975259
17358	APC	5	112792445	112792530	-0.293148	1	deletion	0.973286
17358	APC	5	112827107	112827248	0.250927	3	duplication	0.974482
17358	APC	5	112834950	112835166	0.303209	3	duplication	0.983254
17358	APC	5	112837552	112844127	0.249709	3	duplication	0.982896
17358	PMS2	7	5978595	5978697	0.318607	3	duplication	0.855962
17358	PMS2	7	6008996	6009020	-0.527523	1	deletion	0.945826
17358	BMPR1A	10	86756627	86756931	-1.01084	1	deletion	0.841208
17358	BMPR1A	10	86899793	86899891	-0.378796	1	deletion	0.984097
17358	BMPR1A	10	86923375	86923507	0.481421	3	duplication	0.957205
17358	PTEN	10	87925512	87925558	-0.380878	1	deletion	0.969003
17358	PTEN	10	87931045	87931090	-0.276963	1	deletion	0.979202
17358	MEN1	11	64807010	64807099	0.239298	3	duplication	0.987677
17358	MEN1	11	64807178	64807220	0.647607	3	duplication	0.924281
17358	MEN1	11	64807551	64807681	0.537887	3	duplication	0.962994
17358	MEN1	11	64810618	64810728	-0.257832	1	deletion	0.97797
17358	ATM	11	108227775	108227889	-0.312571	1	deletion	0.973199
17358	ATM	11	108229177	108229324	-0.258307	1	deletion	0.984348
17358	ATM	11	108243952	108244119	-0.375749	1	deletion	0.985971
17358	ATM	11	108252816	108252913	-0.472125	1	deletion	0.983848
17358	ATM	11	108257480	108257607	0.208469	3	duplication	0.987551
17358	ATM	11	108279490	108279609	-0.36371	1	deletion	0.974267
17358	ATM	11	108288976	108289104	-0.503684	1	deletion	0.985883
17358	ATM	11	108299713	108299886	0.272055	3	duplication	0.975172
17358	ATM	11	108302852	108303030	-0.283988	1	deletion	0.9914
17358	ATM	11	108325309	108325545	0.232491	3	duplication	0.987582
17358	ATM	11	108330213	108330422	0.271577	3	duplication	0.978019
17358	SDHD	11	112087856	112087974	0.252466	3	duplication	0.976764
17358	HNF1A	12	120993519	120993707	0.656167	3	duplication	0.779834
17358	HNF1A	12	120997473	120997666	0.241042	3	duplication	0.977436
17358	HNF1A	12	120999267	120999390	0.267281	3	duplication	0.969388
17358	HNF1A	12	120999482	120999628	0.395087	3	duplication	0.947493
17358	HNF1A	12	121001064	121001193	0.245104	3	duplication	0.972932
17358	BRCA2	13	32315462	32315679	-0.564588	1	deletion	0.948476
17358	BRCA2	13	32326241	32326283	-0.257291	1	deletion	0.986132
17358	BRCA2	13	32329442	32329493	-0.250382	1	deletion	0.986696
17358	BRCA2	13	32362522	32362694	0.232985	3	duplication	0.986364
17358	BRCA2	13	32363178	32363534	0.221724	3	duplication	0.98931
17358	BRCA2	13	32379316	32379516	0.315147	3	duplication	0.940576
17358	BRCA2	13	32396897	32397045	0.201042	3	duplication	0.978904
17358	RB1	13	48307279	48307407	-0.324646	1	deletion	0.986057
17358	RB1	13	48342598	48342715	-0.481153	1	deletion	0.983223
17358	RB1	13	48347824	48347864	-0.3087	1	deletion	0.955973
17358	RB1	13	48348955	48349024	-0.557665	1	deletion	0.966841
17358	RB1	13	48360016	48360128	-0.271676	1	deletion	0.992182
17358	RB1	13	48380052	48380085	-0.431373	1	deletion	0.925257
17358	RB1	13	48380164	48380242	-0.394457	1	deletion	0.948111
17358	RB1	13	48381246	48381444	-0.332369	1	deletion	0.985073
17358	RB1	13	48459687	48459834	-0.284133	1	deletion	0.986118
17358	RB1	13	48464997	48465112	0.322314	3	duplication	0.988413
17358	RB1	13	48477354	48477405	-0.616356	1	deletion	0.924431
17358	RB1	13	48479997	48480072	0.243644	3	duplication	0.981078
17358	PALB2	16	23621361	23621479	0.512803	3	duplication	0.960691
17358	PALB2	16	23629639	23630470	0.207436	3	duplication	0.989784
17358	PALB2	16	23634861	23636335	0.237452	3	duplication	0.987287
17358	PALB2	16	23637849	23637953	0.214171	3	duplication	0.987784
17358	PALB2	16	23641109	23641158	-0.545325	1	deletion	0.963257
17358	CDH1	16	68737415	68737464	-1.29839	0	deletion	0.900392
17358	CDH1	16	68808692	68808849	0.249431	3	duplication	0.988584
17358	CDH1	16	68811683	68811860	0.204749	3	duplication	0.989
17358	CDH1	16	68812134	68812264	0.207524	3	duplication	0.987928
17358	CDH1	16	68813312	68813496	0.296457	3	duplication	0.981317
17358	TP53	17	7676381	7676404	0.208357	3	duplication	0.976306
17358	TP53	17	7687365	7687550	-0.353003	1	deletion	0.986687
17358	FLCN	17	17215184	17215317	0.392764	3	duplication	0.970618
17358	FLCN	17	17216379	17216504	0.303938	3	duplication	0.976951
17358	FLCN	17	17231782	17231894	-0.339775	1	deletion	0.981195
17358	NF1	17	31095309	31095370	-0.588114	1	deletion	0.955775
17358	NF1	17	31159009	31159094	-0.26743	1	deletion	0.987093
17358	NF1	17	31163185	31163377	-0.260246	1	deletion	0.984192
17358	NF1	17	31169890	31169998	0.412419	3	duplication	0.972022
17358	NF1	17	31201410	31201486	-0.410481	1	deletion	0.975128
17358	NF1	17	31221849	31221930	-0.357787	1	deletion	0.979836
17358	NF1	17	31225094	31225251	-0.269934	1	deletion	0.99095
17358	NF1	17	31229024	31229466	0.235702	3	duplication	0.978101
17358	NF1	17	31230841	31230926	-0.267589	1	deletion	0.9816
17358	NF1	17	31232072	31232190	-0.288383	1	deletion	0.970812
17358	NF1	17	31248983	31249120	-0.300322	1	deletion	0.988125
17358	NF1	17	31259031	31259130	-0.269141	1	deletion	0.986247
17358	NF1	17	31265228	31265340	-0.462128	1	deletion	0.98264
17358	NF1	17	31325819	31326253	0.337185	3	duplication	0.981075
17358	NF1	17	31336634	31336915	0.276441	3	duplication	0.983087
17358	NF1	17	31338024	31338140	0.204786	3	duplication	0.976097
17358	NF1	17	31340504	31340646	-0.292881	1	deletion	0.982135
17358	NF1	17	31352256	31352415	-0.296336	1	deletion	0.971203
17358	NF1	17	31358968	31359016	-0.464839	1	deletion	0.943121
17358	BRCA1	17	43049120	43049195	0.346494	3	duplication	0.979859
17358	BRCA1	17	43051062	43051118	-0.276427	1	deletion	0.975783
17358	BRCA1	17	43063332	43063374	0.418055	3	duplication	0.96822
17358	BRCA1	17	43067607	43067696	0.222702	3	duplication	0.983058
17358	BRCA1	17	43091434	43094861	0.451408	3	duplication	0.961722
17358	BRCA1	17	43097243	43097290	-0.39999	1	deletion	0.976141
17358	BRCA1	17	43125259	43125382	-0.463683	1	deletion	0.966187
17358	BRIP1	17	61863272	61863406	-0.506751	1	deletion	0.964433
17358	SMAD4	18	51030201	51030635	-0.335396	1	deletion	0.975219
17358	SMAD4	18	51049294	51049325	-0.263298	1	deletion	0.976559
17358	SMAD4	18	51059865	51059917	-0.545197	1	deletion	0.93835
17358	SMAD4	18	51076637	51076777	-0.489237	1	deletion	0.97849
17358	STK11	19	1218416	1218501	0.455863	3	duplication	0.97248
17358	STK11	19	1220580	1220718	0.221002	3	duplication	0.964773
17358	STK11	19	1227581	1228447	-0.290295	1	deletion	0.97183
17358	CHEK2	22	28687896	28687987	-0.555763	1	deletion	0.971398
17358	CHEK2	22	28696900	28696988	0.410481	3	duplication	0.95912
17358	CHEK2	22	28699837	28699938	-0.279807	1	deletion	0.968468
17358	CHEK2	22	28724976	28725125	0.23674	3	duplication	0.96846
17358	CHEK2	22	28741757	28741856	-0.546852	1	deletion	0.950745
17359	MUTYH	1	45331419	45331557	0.704532	4	duplication	0.799891
17359	MUTYH	1	45340218	45340255	-0.301015	1	deletion	0.933758
17359	EPCAM	2	47369505	47369582	-0.777158	1	deletion	0.85077
17359	MSH2	2	47403191	47403403	-0.825262	1	deletion	0.987644
17359	MSH2	2	47408400	47408556	-0.940559	1	deletion	0.993719
17359	MSH2	2	47478271	47478520	0.202974	3	duplication	0.968081
17359	MSH6	2	47783233	47783494	-0.405992	1	deletion	0.9412
17359	MLH1	3	37000954	37001054	-0.280333	1	deletion	0.975163
17359	MLH1	3	37040185	37040295	-0.268809	1	deletion	0.971461
17359	MLH1	3	37042267	37042332	-0.250751	1	deletion	0.984158
17359	PMS2	7	5977587	5977758	0.684421	3	duplication	0.88481
17359	PMS2	7	5978595	5978697	0.708072	4	duplication	0.859222
17359	BMPR1A	10	86756627	86756931	-0.654268	1	deletion	0.843096
17359	BMPR1A	10	86923375	86923507	0.217887	3	duplication	0.960071
17359	MEN1	11	64807178	64807220	0.331802	3	duplication	0.929361
17359	ATM	11	108299713	108299886	0.25822	3	duplication	0.977675
17359	HNF1A	12	120993519	120993707	0.546512	3	duplication	0.782235
17359	HNF1A	12	120994163	120994406	0.20339	3	duplication	0.982748
17359	HNF1A	12	120999482	120999628	0.439212	3	duplication	0.950218
17359	BRCA2	13	32336264	32341197	0.20115	3	duplication	0.982538
17359	BRCA2	13	32379316	32379516	0.358802	3	duplication	0.942904
17359	RB1	13	48379593	48379651	-0.339405	1	deletion	0.971053
17359	RB1	13	48380052	48380085	-0.370058	1	deletion	0.930988
17359	RB1	13	48477354	48477405	-0.368641	1	deletion	0.929041
17359	PALB2	16	23621361	23621479	0.294568	3	duplication	0.963721
17359	CDH1	16	68737415	68737464	-0.894519	1	deletion	0.905095
17359	TP53	17	7673700	7673838	0.248781	3	duplication	0.971796
17359	FLCN	17	17215184	17215317	0.203339	3	duplication	0.973473
17359	NF1	17	31095309	31095370	-0.281239	1	deletion	0.959991
17359	NF1	17	31229834	31229975	0.252007	3	duplication	0.97549
17359	NF1	17	31336332	31336474	0.242007	3	duplication	0.987781
17359	NF1	17	31357268	31357370	0.251816	3	duplication	0.97595
17359	NF1	17	31374012	31374156	0.229751	3	duplication	0.980958
17359	BRCA1	17	43091434	43094861	0.255274	3	duplication	0.962285
17359	SMAD4	18	51059865	51059917	-0.294292	1	deletion	0.942915
17359	STK11	19	1221948	1222007	-0.327617	1	deletion	0.980153
17359	STK11	19	1227581	1228447	-0.26188	1	deletion	0.972948
17359	CHEK2	22	28696900	28696988	0.269146	3	duplication	0.962629
17359	CHEK2	22	28699837	28699938	-0.274602	1	deletion	0.971744
17359	CHEK2	22	28719394	28719486	0.201885	3	duplication	0.990046
17360	MUTYH	1	45331419	45331557	0.537309	3	duplication	0.799963
17360	MUTYH	1	45332573	45332688	0.218709	3	duplication	0.985566
17360	EPCAM	2	47369505	47369582	-0.480201	1	deletion	0.850867
17360	EPCAM	2	47379768	47379970	0.204145	3	duplication	0.957106
